trade_id,counterparty_id,counterparty_name,isin,trade_date,settlement_date,asset_class,notional_eur,price,quantity,bid,ask,mid_price,volume_j,volatility_30d,credit_rating,default_flag,sector,country_risk,trader_id
TRD007271,CP001,Ruiz SA,FR0000000006,2024-03-04,2024-03-06,Derivative,1062360.47,45.589,23303,45.542,45.6518,45.5969,4791749,16.53,B,0,Technology,12.3,TR009
TRD007974,CP026,Menard S.A.,FR0000000107,2024-01-29,2024-01-31,bond,4272290.88,100.5955,42470,100.4138,100.814,100.6139,4533205,59.79,AA,1,Energy,14.2,TR003
TRD000224,CP027,Roussel,FR0000000096,2024-05-14,2024-05-16,Foreign Exchange,13117.76,1.4824,8849,1.482188,1.4835,1.4828,532466,55.98,BBB,0,Healthcare,70.3,TR014
TRD008228,CP025,Pereira,FR0000000014,2024-06-25,2024-06-27,EQUITY,12011845.26,697.5925,17219,696.4,698.4508,697.4254,3044785,19.37,BBB,0,Industrials,54.2,TR013
TRD003599,CP040,Bailly,FR0000000064,2024-04-24,2024-04-26,derivative,154445.62,24.6482,6266,24.6185,24.6635,24.641,4512842,61.31,,1,Technology,11.7,TR016
TRD000690,CP029,Le Goff,FR0000000124,2024-02-06,2024-02-08,derivative,580979.58,44.9605,12922,44.9123,44.9772,44.9447,4839171,63.83,BBB,0,Technology,33.8,TR004
TRD003506,CP041,Jacquot S.A.R.L.,FR0000000057,2024-06-06,2024-06-10,Derivative,176893.74,45.4506,3892,45.3325,45.4709,45.4017,3768418,67.17,B,0,Industrials,16.0,TR021
TRD000665,CP009,Dias Guillaume et Fils,FR0000000121,2024-03-27,2024-03-29,BOND,2950815.02,89.655,32913,89.6417,89.763,89.7023,3498152,63.43,A,0,Utilities,53.9,TR013
TRD005222,CP039,Laroche Gilbert S.A.R.L.,FR0000000062,2024-03-14,2024-03-18,fx,3121.71,3.0021,2165,1.437813,1.4448,1.4413,3209732,27.07,BBB,0,Utilities,67.5,TR023
TRD008680,CP038,Maréchal,FR0000000022,2024-01-17,2024-01-19,fx,29906.82,0.8537,35032,0.853233,0.8538,0.8535,3663517,69.82,,0,Technology,42.2,TR001
TRD005973,CP029,Le Goff,FR0000000065,2024-06-26,2024-06-28,equity,6353002.42,347.1017,18303,346.83,347.6628,347.2464,2830352,47.04,BBB,0,Technology,39.9,TR004
TRD004072,CP031,Lebon et Fils,FR0000000076,2024-05-03,2024-05-06,bond,273133.12,113.9479,2397,113.8546,114.2403,114.0474,2254509,70.25,BBB,0,Utilities,38.7,TR018
TRD003284,CP034,Fabre,FR0000000066,2024-06-24,2024-06-26,bond,3464104.84,93.4275,37078,93.3458,93.4371,93.3914,3603067,,CCC,1,Consumer Discretionary,23.7,TR019
TRD008023,CP046,Boucher Charpentier SARL,FR0000000138,2024-04-01,2024-04-03,fx,12982.23,0.8546,15191,0.853532,0.8571,0.8553,535468,32.32,BB,0,Healthcare,18.4,TR022
TRD007792,CP033,Dupuy,FR0000000109,2024-04-23,2024-04-25,equity,22022964.18,765.1379,28783,764.23,767.0321,765.631,3588514,,CCC,0,Consumer Discretionary,8.0,TR001
TRD005533,CP014,Fouquet SA,FR0000000100,2024-06-28,2024-07-01,equity,24311267.9,507.2562,47927,506.32,508.7873,507.5537,2408318,74.78,B,0,Healthcare,37.4,TR019
TRD008395,CP042,Marion S.A.R.L.,FR0000000085,2024-05-27,2024-05-29,Bond,1861468.32,110.0679,16912,109.9957,110.0934,110.0446,4767502,21.5,A,0,Consumer Discretionary,55.3,TR008
TRD005836,CP045,Leclerc S.A.S.,FR0000000076,2024-05-02,2024-05-06,Fixed Income,1278554.28,89.7546,14245,89.7207,89.8141,89.7674,1447151,83.17,AA,0,Financials,27.3,TR020
TRD007666,CP034,Fabre,FR0000000018,2024-01-22,2024-01-24,derivative,526341.0,29.4935,17846,29.4474,29.5543,29.5008,2674288,,CCC,0,Consumer Discretionary,19.9,TR019
TRD007155,CP019,Pelletier et Fils,FR0000000082,2024-02-12,2024-02-14,fx,31561.79,1.371,23021,1.370519,1.3728,1.3717,287571,21.8,A,0,Real Estate,70.2,TR017
WTD0006,CP014,Société Alpha Trading SAS,FR0000000042,2024-03-15,2024-03-19,equity,312675.25,125.0701,2500,124.945,125.1952,125.0701,50000,22.5,BBB,0,Financials,18.5,TR001
TRD007081,CP025,Pereira,FR0000000147,2024-04-08,2024-04-10,derivative,1636590.34,38.3474,42678,38.3114,38.3931,38.3522,173065,83.35,,0,Industrials,52.7,TR020
TRD000807,CP016,Gros,FR0000000017,2024-03-11,2024-03-13,Equity,6172140.19,231.922,26613,231.24,232.274,231.757,2260386,36.35,BB,0,Healthcare,38.3,TR016
TRD004525,CP034,Fabre,FR0000000072,2024-03-25,2024-03-27,derivative,33792.59,4.0191,8408,4.0116,4.0251,4.0183,1132106,48.02,,0,Consumer Discretionary,26.2,TR005
TRD005348,CP006,Moulin,FR0000000045,2024-02-29,2024-03-04,equity,11961057.24,312.4868,38277,312.33,312.5362,312.4331,1410259,32.37,BBB,0,Energy,25.7,TR017
TRD007234,CP010,Allard,FR0000000145,2024-06-24,2024-06-26,derivative,474310.65,19.5455,24267,19.5355,19.6256,19.5805,870658,,BBB,0,Financials,57.4,TR012
TRD002794,CP040,Bailly,FR0000000008,2024-04-25,2024-04-29,bond,3112320.91,90.0634,34557,90.0205,90.0711,90.0458,2384054,48.07,D,0,Technology,15.0,TR003
TRD002074,CP014,Fouquet SA,FR0000000107,2024-04-18,2024-04-22,OPT,602059.6,24.2629,24814,24.2203,24.3242,24.2722,193269,48.09,B,0,Healthcare,43.0,TR007
TRD007748,CP022,Gros Cohen SARL,FR0000000037,2024-06-25,2024-06-27,equity,13099685.61,332.2685,39425,332.15,332.4082,332.2791,1493800,22.88,,1,Energy,21.7,TR003
TRD008617,CP023,Guillon Poulain et Fils,FR0000000093,2024-05-01,2024-05-03,fx,59497.72,1.2162,48921,1.215432,1.2182,1.2168,1942598,8.4,D,1,Utilities,37.7,TR007
TRD003423,CP028,Maurice,FR0000000110,2024-01-22,2024-01-24,fx,8742.04,0.8683,10068,0.867212,0.8695,0.8684,3942493,71.82,B,0,Consumer Discretionary,13.0,TR002
TRD007513,CP024,Moreno Godard S.A.,FR0000000126,2024-01-08,2024-01-10,bond,4969874.13,99.905,49746,99.8627,100.0247,99.9437,347296,57.42,BB,0,Consumer Discretionary,18.5,TR019
TRD001963,CP045,Leclerc S.A.S.,FR0000000027,2024-06-07,2024-06-10,equity,15003163.45,542.1785,27672,541.01,543.6518,542.3309,3960458,61.92,,0,Financials,21.2,TR021
TRD003499,CP017,Bègue,FR0000000145,2024-01-22,2024-01-24,bond,937153.54,105.7616,8861,105.6864,105.9848,105.8356,67996,66.05,,0,Utilities,23.7,TR010
TRD002140,CP013,Berger,FR0000000003,2024-06-24,2024-06-26,bond,2634374.02,95.7258,27520,95.6602,95.869,95.7646,1771921,66.8,AA,0,Healthcare,15.5,TR020
TRD005113,CP038,Maréchal,FR0000000011,2024-03-25,2024-03-27,Equity,12632329.38,288.6334,43766,288.5,289.7114,289.1057,2774185,76.65,AA,0,Technology,37.4,TR023
TRD003391,CP020,Foucher,FR0000000093,2024-05-13,2024-05-15,Derivative,494449.18,13.7964,35839,13.7514,13.8119,13.7816,3804789,58.89,AAA,0,Industrials,43.5,TR023
TRD005824,CP004,Paul Bertin SARL,FR0000000049,2024-05-09,2024-05-13,equity,29914714.06,783.9902,38157,788.3059,785.3157,783.9379,2380800,65.93,BB,0,Healthcare,9.8,TR001
TRD002277,CP005,Duhamel,FR0000000081,2024-04-22,2024-04-24,Equity,10488074.25,242.0958,43322,241.99,242.1706,242.0803,3533441,35.83,BBB,0,Healthcare,74.5,TR020
TRD007348,CP002,Maillot,FR0000000013,2024-02-29,2024-03-04,derivative,1487269.35,45.5868,32625,45.5157,45.6113,45.5635,2390524,34.42,A,0,Financials,40.5,TR020
TRD007586,CP040,Bailly,FR0000000114,2024-03-04,2024-03-06,bond,1310684.77,114.6004,11437,114.4705,114.9078,114.6891,4563852,58.14,D,0,Technology,8.0,TR002
TRD003361,CP046,Boucher Charpentier SARL,FR0000000103,2024-03-12,2024-03-14,derivative,1327536.87,44.9601,29527,44.8955,45.0723,44.9839,4085009,#N/A,BB,1,Healthcare,19.9,TR017
TRD001124,CP002,Maillot,FR0000000130,2024-06-24,2024-06-26,Foreign Exchange,31513.08,0.8487,37131,0.84837,0.8495,0.8489,418650,36.05,A,0,Financials,42.9,TR009
TRD006935,CP027,Roussel,FR0000000124,2024-03-20,2024-03-22,fx,17805.24,1.3906,12804,1.386072,1.3927,1.3894,4974232,70.1,,0,Healthcare,72.2,TR001
TRD003504,CP047,Bernard S.A.,FR0000000122,2024-01-22,2024-01-24,Foreign Exchange,42548.1,1.0832,39280,1.082565,1.0839,1.0832,2114495,84.53,B,0,Industrials,18.2,TR017
TRD003715,CP038,Maréchal,FR0000000011,2024-06-12,2024-06-14,fx,35886.41,1.0816,33179,1.07925,1.0826,1.0809,4511327,,AA,0,Technology,42.7,TR007
TRD007916,CP037,Guichard Rey S.A.S.,FR0000000002,2024-02-13,2024-02-15,fx,37905.72,1.0382,36511,1.036106,1.04,1.0381,2713471,70.05,BBB,0,Real Estate,44.9,TR016
TRD001478,CP024,Moreno Godard S.A.,FR0000000006,2024-03-15,2024-03-18,equity,9410096.49,466.4005,20176,464.56,466.7266,465.6433,1206176,45.64,BB,0,Consumer Discretionary,21.6,TR011
TRD004694,CP029,Le Goff,FR0000000057,2024-05-03,2024-05-06,derivative,1671787.18,37.1269,45029,37.1217,37.1598,37.1407,2517224,68.74,,0,Technology,40.1,TR010
TRD003247,CP032,Tessier,FR0000000091,2024-05-13,2024-05-15,Fixed Income,1925422.98,99.1515,19419,98.9349,99.4261,99.1805,1980132,13.03,A,0,Technology,26.6,TR007
TRD005822,CP025,Pereira,FR0000000010,2024-02-20,2024-02-22,OPT,1565281.79,35.0622,44643,35.0332,35.0741,35.0537,3472885,41.05,BBB,0,Industrials,51.1,TR016
TRD003788,CP003,Breton,FR0000000001,2024-05-07,2024-05-09,equity,37107994.82,775.9932,47820,775.15,777.333,776.2415,1143839,57.57,,0,Industrials,17.4,TR022
TRD006595,CP003,Breton,FR0000000052,2024-03-20,2024-03-22,fx,44781.8,1.45,30884,1.449231,1.4501,1.4497,870702,56.85,A,0,Industrials,15.5,TR016
TRD003500,CP001,Ruiz SA,FR0000000059,2024-03-28,2024-04-01,Equity,9490283.64,625.8843,15163,624.34,626.4564,625.3982,2411057,27.17,B,1,Technology,11.3,TR016
TRD006800,CP014,Fouquet SA,FR0000000093,2024-06-28,2024-07-01,Foreign Exchange,24971.35,0.9012,27709,0.900196,0.902,0.9011,3421170,31.52,B,0,Healthcare,40.4,TR015
TRD005903,CP032,Tessier,FR0000000081,2024-05-06,2024-05-08,bond,3749816.7,89.73,41790,92.5336,89.8018,89.7566,2178508,35.67,A,0,Technology,25.2,TR004
TRD000588,CP044,Reynaud,FR0000000135,2024-04-05,2024-04-08,FX,21086.63,1.2132,17381,1.211768,1.2152,1.2135,4116568,51.74,BBB,0,Technology,43.7,TR024
TRD004763,CP005,Duhamel,FR0000000100,2024-04-29,2024-05-01,DERIV,2282236.98,45.9332,49686,45.8427,45.9926,45.9177,2668620,60.88,BBB,0,Healthcare,74.2,TR003
TRD006563,CP046,Boucher Charpentier SARL,FR0000000104,2024-02-07,2024-02-09,derivative,855795.47,23.7161,36085,23.681,23.745,23.713,3831304,9.25,,0,Healthcare,19.4,TR013
TRD000018,CP031,Lebon et Fils,FR0000000057,2024-01-11,2024-01-15,bond,1645561.42,109.5945,15015,109.4976,109.7792,109.6384,2347091,22.83,BBB,0,Utilities,40.3,TR003
TRD007641,CP007,Wagner SARL,FR0000000142,2024-04-17,2024-04-19,fx,25126.97,0.8513,29516,0.850059,0.8537,0.8519,1644783,10.47,BBB,0,Technology,54.2,TR015
TRD001956,CP012,Lacroix,FR0000000031,2024-05-20,2024-05-22,OPT,867440.83,34.4715,25164,34.3826,34.4911,34.4368,1866321,53.33,BB,1,Technology,71.1,TR005
TRD004634,CP047,Bernard S.A.,FR0000000082,2024-06-21,2024-06-24,equity,18911855.13,411.6732,45939,411.52,412.9206,412.2203,4862854,81.45,,0,Industrials,19.5,TR006
TRD007522,CP040,Bailly,FR0000000043,2024-02-08,2024-02-12,fx,26707.39,0.9798,27258,0.978251,0.9808,0.9795,551617,,D,1,Technology,7.6,TR017
TRD006750,CP038,Maréchal,FR0000000091,2024-06-27,2024-07-01,bond,5186297.59,106.2287,48822,106.1588,106.2746,106.2167,3892916,68.23,AA,0,Technology,39.2,TR020
TRD002113,CP025,Pereira,FR0000000126,2024-01-26,2024-01-29,Derivatives,181473.96,13.4465,13496,13.4076,13.4678,13.4377,3658518,27.73,BBB,0,Industrials,52.3,TR019
TRD001255,CP045,Leclerc S.A.S.,FR0000000097,2024-03-04,2024-03-06,derivative,446756.81,23.9048,18689,23.8775,23.965,23.9213,3495558,70.84,AA,0,Financials,23.8,TR001
TRD001283,CP025,Pereira,FR0000000032,2024-04-01,2024-04-03,Fixed Income,1790337.37,91.5961,19546,91.5476,91.624,91.5858,1425104,29.57,BBB,0,Industrials,56.1,TR019
TRD008080,CP026,Menard S.A.,FR0000000047,2024-03-20,2024-03-22,bond,1008612.38,85.4539,11803,85.4233,85.4855,85.4544,678581,57.79,AA,0,Energy,11.8,TR014
TRD002205,CP018,Moreau SA,FR0000000097,2024-06-11,2024-06-13,OPT,734486.57,35.1833,20876,35.1533,35.1995,35.1764,828356,27.41,A,0,Healthcare,16.3,TR023
TRD001498,CP016,Gros,FR0000000002,2024-01-29,2024-01-31,fx,25490.82,1.2694,20081,1.268302,1.2702,1.2693,611774,66.77,BB,1,Healthcare,43.8,TR008
TRD006987,CP009,Dias Guillaume et Fils,FR0000000096,2024-04-01,2024-04-03,bond,2611363.7,102.8015,25402,102.7284,102.9233,102.8259,872721,19.63,,0,Utilities,52.5,TR023
TRD006784,CP004,Paul Bertin SARL,FR0000000060,2024-04-08,2024-04-07,derivative,166865.43,20.3024,8219,20.282,20.3101,20.2961,4126464,41.24,BB,0,Healthcare,13.2,TR008
TRD005440,CP016,Gros,FR0000000029,2024-05-06,2024-05-08,FX,9424.16,1.3603,6928,1.355505,1.362,1.3588,1343709,32.37,BB,0,Healthcare,38.3,TR014
TRD002104,CP035,Hernandez SARL,FR0000000059,2024-05-13,2024-05-15,bond,4493258.3,92.765,48437,92.7206,92.9642,92.8424,4269150,,CCC,0,Industrials,41.7,TR014
TRD001770,CP016,Gros,FR0000000133,2024-05-08,2024-05-10,Derivatives,185367.72,14.2066,13048,14.184,14.2366,14.2103,3392556,81.86,BB,1,Healthcare,39.6,TR015
TRD006510,CP043,Noël S.A.R.L.,FR0000000070,2024-05-28,2024-05-30,equity,17899845.38,752.7902,23778,752.22,755.0894,753.6547,4729115,74.0,A,0,Healthcare,41.9,TR001
TRD007590,CP005,Duhamel,FR0000000113,2024-04-22,2024-04-24,fx,18384.5,1.352,13598,1.347954,1.3527,1.3503,4772047,82.38,BBB,0,Healthcare,73.0,TR013
TRD006626,CP003,Breton,FR0000000133,2024-02-26,2024-02-28,Fixed Income,4665287.45,100.1543,46581,100.1184,100.2322,100.1753,79969,51.46,A,0,Industrials,20.1,TR020
TRD004742,CP009,Dias Guillaume et Fils,FR0000000029,2024-01-26,2024-01-29,equity,11925199.32,601.3413,19831,599.37,601.7272,600.5486,2950404,57.11,,0,Utilities,53.3,TR001
TRD004553,CP027,Roussel,FR0000000139,2024-03-15,2024-03-18,Foreign Exchange,4982.04,1.2265,4062,1.226126,1.2287,1.2274,1480512,47.1,BBB,0,Healthcare,71.9,TR012
TRD002034,CP023,Guillon Poulain et Fils,FR0000000132,2024-04-18,2024-04-22,Fixed Income,2056260.05,105.2226,19542,104.9877,105.4524,105.2201,4598842,49.93,D,0,Utilities,42.3,TR014
TRD005415,CP046,Boucher Charpentier SARL,FR0000000017,2024-02-19,2024-02-21,bond,1440908.67,95.3108,15118,95.0639,95.392,95.2279,2427474,,BB,1,Healthcare,12.3,TR004
TRD006741,CP012,Lacroix,FR0000000072,2024-05-31,2024-06-03,bond,301568.03,101.7436,2964,101.7182,101.8596,101.7889,3587007,#N/A,BB,0,Technology,73.5,TR004
TRD001334,CP011,Traore,FR0000000090,2024-05-28,2024-05-30,equity,4229252.91,87.6293,48263,87.59,87.7122,87.6511,4846445,,CCC,0,Financials,34.3,TR014
TRD003486,CP020,Foucher,FR0000000064,2024-01-31,2024-02-02,Fx,27352.08,1.3608,20100,1.358937,1.3625,1.3607,2672779,24.65,AAA,0,Industrials,41.4,TR024
TRD004909,CP003,Breton,FR0000000028,2024-01-08,2024-01-10,fx,11428.31,1.1833,9658,1.182909,1.1851,1.184,530247,,A,0,Industrials,12.9,TR006
TRD004405,CP038,Maréchal,FR0000000127,2024-05-31,2024-06-03,equity,1469251.63,333.5418,4405,332.44,333.9559,333.1979,499806,13.2,,0,Technology,35.0,TR016
TRD005103,CP016,Gros,FR0000000058,2024-03-22,2024-03-25,OPT,936940.47,47.7714,19613,47.7457,47.8468,47.7963,3815953,70.45,BB,0,Healthcare,37.5,TR017
TRD004161,CP012,Lacroix,FR0000000027,2024-02-12,2024-02-14,bond,1080076.84,91.3616,11822,91.2895,91.4741,91.3818,1612474,,BB,0,Technology,74.5,TR005
TRD008739,CP026,Menard S.A.,FR0000000107,2024-02-19,2024-02-21,EQ,7128753.45,420.501,16953,420.35,420.9823,420.6662,1403363,33.32,AA,0,Energy,11.2,TR021
TRD000261,CP044,Reynaud,FR0000000003,2024-01-08,2024-01-10,fx,942.35,1.4409,654,1.438061,1.443,1.4405,2320042,22.9,,0,Technology,43.4,TR014
TRD001218,CP042,Marion S.A.R.L.,FR0000000038,2024-05-13,2024-05-15,Equities,1481655.38,225.2783,6577,225.13,225.6183,225.3741,3396604,26.74,A,0,Consumer Discretionary,56.8,TR001
TRD002492,CP032,Tessier,FR0000000148,2024-01-02,2024-01-04,EQ,2800895.29,106.0905,26401,106.05,106.3018,106.1759,874623,25.62,A,0,Technology,21.6,TR019
TRD000817,CP020,Foucher,FR0000000125,2024-02-12,2024-02-14,derivative,53089.78,3.7017,14342,3.6985,3.7053,3.7019,2575416,,AAA,0,Industrials,39.6,TR001
TRD005674,CP021,Bonnet SA,FR0000000109,2024-04-15,2024-04-17,Equities,23939033.93,605.8981,39510,605.79,606.8039,606.2969,3973237,46.65,BB,0,Financials,58.0,TR006
TRD005943,CP010,Allard,FR0000000012,2024-03-11,2024-03-13,FOREX,47598.42,1.3635,34909,1.360903,1.366,1.3635,2258709,38.49,BBB,0,Financials,53.8,TR008
TRD003792,CP015,Traore,FR0000000041,2024-05-13,2024-05-15,OPT,849363.11,37.6424,22564,37.6317,37.6569,37.6443,1114903,79.25,BB,0,Financials,35.1,TR004
TRD003977,CP041,Jacquot S.A.R.L.,FR0000000082,2024-01-26,2024-01-29,derivative,65151.89,40.6945,1601,40.6828,40.7498,40.7163,520073,59.13,,0,Industrials,9.7,TR023
TRD002491,CP036,Chevalier Lamy et Fils,FR0000000034,2024-05-13,2024-05-15,EQ,1723221.77,673.6598,2558,671.1,674.0487,672.5744,622236,59.01,BBB,0,Financials,71.6,TR024
TRD002782,CP007,Wagner SARL,FR0000000119,2024-04-10,2024-04-12,fx,63155.78,1.443,43767,1.442685,1.4452,1.4439,3276848,-,BBB,0,Technology,50.6,TR011
TRD001886,CP028,Maurice,FR0000000079,2024-04-03,2024-04-05,BOND,4012284.48,111.0913,36117,111.0566,111.3005,111.1786,1840270,35.7,B,1,Consumer Discretionary,15.1,TR003
TRD008052,CP047,Bernard S.A.,FR0000000044,2024-06-26,2024-06-28,equity,21514110.43,446.1287,48224,444.73,446.6496,445.6898,231811,,B,0,Industrials,16.3,TR014
TRD005713,CP032,Tessier,FR0000000108,2024-05-23,2024-05-27,fx,14870.65,1.1369,13080,1.136343,1.1385,1.1374,2951431,28.22,,0,Technology,24.3,TR022
TRD007473,CP033,Dupuy,FR0000000015,2024-04-22,2024-04-24,bond,4847045.5,109.424,44296,109.3539,109.5081,109.431,1147852,82.25,CCC,0,Consumer Discretionary,8.8,TR006
TRD006451,CP032,Tessier,FR0000000010,2024-03-18,2024-03-20,derivative,603975.32,15.8557,38092,15.8251,15.8667,15.8459,398157,50.69,A,0,Technology,19.0,TR014
TRD005334,CP027,Roussel,FR0000000025,2024-03-11,2024-03-13,DERIV,330685.46,43.9099,7531,43.8468,43.9941,43.9205,3471824,31.23,BBB,0,Healthcare,75.7,TR015
TRD001226,CP047,Bernard S.A.,FR0000000002,2024-06-28,2024-07-01,Foreign Exchange,29894.9,1.3729,21775,1.371946,1.374,1.373,10779,13.01,B,0,Industrials,18.5,TR014
TRD003200,CP027,Roussel,FR0000000149,2024-06-24,2024-06-26,FX,26301.02,0.9855,26688,0.985249,0.9863,0.9858,1761550,7.48,BBB,0,Healthcare,75.3,TR011
TRD007553,CP026,Menard S.A.,FR0000000092,2024-03-25,2024-03-27,equity,13543154.24,640.1264,21157,639.18,641.1824,640.1812,3794910,,AA,0,Energy,9.4,TR015
TRD006481,CP016,Gros,FR0000000071,2024-02-14,2024-02-16,Equities,2261867.42,208.1984,10864,208.03,208.4206,208.2253,2673614,45.66,BB,0,Healthcare,44.6,TR004
TRD000920,CP006,Moulin,FR0000000132,2024-03-11,2024-03-13,bond,710298.42,92.7767,7656,92.7464,92.988,92.8672,3929550,46.36,,0,Energy,24.1,TR019
TRD006025,CP045,Leclerc S.A.S.,FR0000000081,2024-06-27,2024-07-01,equity,333439.01,97.7827,3410,97.7,97.8489,97.7745,2245153,#VALUE!,AA,0,Financials,25.3,TR020
TRD005715,CP026,Menard S.A.,FR0000000055,2024-02-23,2024-02-26,Foreign Exchange,26678.82,1.2949,20603,1.293858,1.2964,1.2951,3147629,9.81,AA,0,Energy,9.5,TR004
TRD004181,CP019,Pelletier et Fils,FR0000000071,2024-04-29,2024-05-01,bond,4429827.69,228.3318,46093,96.0224,96.1729,96.0977,2840488,70.8,A,0,Real Estate,74.5,TR021
TRD007131,CP030,Marie,FR0000000056,2024-01-24,2024-01-26,equity,10017450.82,237.8651,42114,237.67,238.1803,237.9251,1352418,,A,0,Technology,56.6,TR001
TRD001703,CP045,Leclerc S.A.S.,FR0000000057,2024-01-29,2024-01-31,bond,2889360.88,89.1063,32426,88.8166,89.1411,88.9788,4813249,19.41,AA,0,Financials,26.4,TR004
TRD003035,CP023,Guillon Poulain et Fils,FR0000000049,2024-05-20,2024-05-22,bond,1610580.98,103.1498,15614,103.0026,103.3131,103.1578,2140361,28.22,D,1,Utilities,42.4,TR020
TRD000674,CP002,Maillot,FR0000000061,2024-03-29,2024-04-01,Fx,19993.93,1.1401,17537,1.139636,1.1441,1.1419,361141,65.14,A,0,Financials,33.8,TR004
TRD000187,CP001,Ruiz SA,FR0000000026,2024-01-29,2024-01-31,derivative,520014.22,11.5134,45166,11.4891,11.5335,11.5113,4947450,51.02,,0,Technology,14.7,TR023
TRD001434,CP020,Foucher,FR0000000139,2024-03-06,2024-03-08,bond,1527091.86,101.5894,15032,101.4149,101.9072,101.6611,2509094,35.61,AAA,0,Industrials,43.5,TR013
TRD001185,CP025,Pereira,FR0000000048,2024-03-06,2024-03-08,fx,24041.69,1.1284,21306,1.124453,1.1299,1.1272,3552915,40.97,BBB,0,Industrials,58.4,TR022
TRD008603,CP041,Jacquot S.A.R.L.,FR0000000076,2024-03-13,2024-03-15,Equities,11815621.96,357.0861,33089,356.3,357.6742,356.9871,333797,60.06,B,0,Industrials,9.4,TR011
TRD007676,CP030,Marie,FR0000000050,2024-01-08,2024-01-10,derivative,166305.77,10.0148,16606,10.0107,10.0243,10.0175,2862294,53.94,,0,Technology,56.0,TR022
TRD005998,CP008,Dufour S.A.R.L.,FR0000000065,2024-04-29,2024-05-01,Bond,1415089.15,87.5945,16155,87.4408,87.8746,87.6577,3721413,31.47,BBB,0,Technology,45.2,TR004
TRD001089,CP040,Bailly,FR0000000061,2024-06-03,2024-06-05,BOND,3348107.73,99.6876,33586,99.6576,99.9181,99.7878,2708237,75.46,D,1,Technology,10.9,TR003
TRD005990,CP017,Bègue,FR0000000081,2024-02-19,2024-02-21,EQUITY,22631015.84,547.0393,41370,545.79,547.4021,546.596,2108851,45.31,A,0,Utilities,19.5,TR009
TRD003148,CP046,Boucher Charpentier SARL,FR0000000081,2024-03-26,2024-03-28,bond,5157440.64,105.8914,48705,105.7205,106.157,105.9387,1829699,36.35,,0,Healthcare,16.4,TR020
TRD000620,CP020,Foucher,FR0000000112,2024-02-05,2024-02-07,derivative,155722.75,15.9552,9760,15.9038,15.9751,15.9395,77795,42.56,AAA,0,Industrials,39.7,TR017
TRD008190,CP014,Fouquet SA,FR0000000047,2024-01-04,2024-01-08,derivative,26904.29,0.8461,31798,0.843,0.847,0.845,4167577,77.45,B,0,Healthcare,38.4,TR011
TRD007960,CP001,Ruiz SA,FR0000000090,2024-03-04,2024-03-06,fx,2816.71,1.102,2556,1.099,1.1037,1.1014,1765986,14.19,,1,Technology,16.8,TR007
TRD001215,CP028,Maurice,FR0000000013,2024-03-12,2024-03-14,derivative,2609.66,0.6516,4005,0.6513,0.653,0.6522,2419291,64.87,B,0,Consumer Discretionary,15.4,TR005
TRD005799,CP012,Lacroix,FR0000000036,2024-04-15,2024-04-17,derivative,1212647.3,40.834,29697,40.8036,40.9924,40.898,2374517,,BB,1,Technology,69.7,TR018
TRD004007,CP047,Bernard S.A.,FR0000000008,2024-01-09,2024-01-11,bond,2855408.14,104.4254,27344,104.296,104.747,104.5215,1698171,,B,0,Industrials,22.0,TR018
TRD002066,CP012,Lacroix,FR0000000012,2024-05-06,2024-05-08,Equities,1562581.59,33.1709,47107,33.16,33.1959,33.1779,967474,12.98,BB,1,Technology,66.9,TR014
TRD000784,CP012,Lacroix,FR0000000024,2024-03-11,2024-03-13,equity,10377998.32,403.6404,25711,402.98,403.8369,403.4085,650157,13.05,BB,0,Technology,74.4,TR007
TRD000848,CP031,Lebon et Fils,FR0000000032,2024-04-12,2024-04-15,Equity,3476412.33,75.0537,46319,74.96,75.314,75.137,1857903,63.82,BBB,0,Utilities,37.3,TR015
TRD005246,CP010,Allard,FR0000000054,2024-06-28,2024-07-01,EQUITY,21270471.77,511.6538,41572,511.6,512.1053,511.8527,667082,49.62,BBB,0,Financials,58.3,TR008
TRD005208,CP034,Fabre,FR0000000137,2024-02-05,2024-02-07,FI,19641.49,96.7561,203,96.5723,96.9638,96.7681,4641760,8.24,CCC,0,Consumer Discretionary,22.4,TR018
TRD007753,CP016,Gros,FR0000000067,2024-05-09,2024-05-13,fx,19564.61,0.9353,20918,0.931601,0.9357,0.9337,4145218,76.46,BB,0,Healthcare,45.6,TR024
TRD005676,CP027,Roussel,FR0000000020,2024-03-11,2024-03-13,FOREX,40405.95,0.9334,43289,0.932736,0.9351,0.9339,3231129,40.52,BBB,0,Healthcare,73.7,TR015
TRD008513,CP019,Pelletier et Fils,FR0000000110,2024-02-16,2024-02-19,fx,25733.56,0.9601,26803,0.958352,0.9608,0.9596,4170296,41.47,,0,Real Estate,74.0,TR023
TRD004908,CP025,Pereira,FR0000000144,2024-06-25,2024-06-27,bond,4208853.01,103.5592,40642,103.391,103.8052,103.5981,2972872,32.53,BBB,0,Industrials,51.2,TR015
TRD007382,CP031,Lebon et Fils,FR0000000014,2024-05-27,2024-05-29,Derivatives,401210.04,18.5711,21604,18.5545,18.6329,18.5937,4471691,50.85,BBB,0,Utilities,38.5,TR009
TRD008012,CP024,Moreno Godard S.A.,FR0000000070,2024-01-24,2024-01-26,Equity,12038702.16,267.3188,45035,266.73,267.3855,267.0577,2029096,77.46,BB,0,Consumer Discretionary,14.6,TR019
