trade_id,isin,trade_date,settlement_date,asset_class,notional_eur,price,quantity,bid,ask,mid_price,volume_j,volatility_30d,credit_rating,default_flag,sector,country_risk,is_anomaly_multivariate,credit_rating_was_missing,volatility_30d_was_missing,country_risk_was_missing,counterparty_name_hash,trader_id_hash,counterparty_id_hash
TRD003040,FR0000000130,2024-06-25,2024-06-27,fx,35346.75,1.2665,27909.0,1.263229,1.2684,1.2658144999999998,2696658.0,81.23,ccc,1.0,consumer discretionary,12.9,0,0,0,0,7370db3149ac6d444ab74952273a58d8860b8739760cf60010724fe8eefbc855,59a7cc005d6b04b3ffcab460804622f5cf036735168a1d67094487432f3cb9e7,c06eb3b06c4fac21865960501902a70077d04aa5e3dc5411bf305ef48642b647
TRD008489,FR0000000103,2024-02-13,2024-02-15,bond,206069.66,85.5771,2408.0,85.4107,85.8297,85.62020000000001,3656515.0,78.95,a,0.0,technology,25.5,0,0,0,0,ab2b80fa3fb2a839c6ed527e7b3245cb33c549528c3de2f6e26abd583fc1c25e,98e7093d712801898bb140be5cc8c926acbb4cf4a30753c24382d663ecebe388,f3176e105aad159b0dfb9e7b92ba35d744e3c2fcda42eff6305eb8f2827178c0
TRD003796,FR0000000015,2024-06-19,2024-06-21,derivative,2360071.1,49.203,47966.0,49.0795,49.2172,49.14835,3090414.0,50.71,bbb,0.0,utilities,72.8,0,0,0,0,118ad1c7ae68a7ba546ee6b85ee9fb53f8c9885bdf21f2dc7c0ab009795eebe0,d5e67f037ef8f12d84bdbab5ec910ed0730c4c4fc6a6f378321ac67692bb20ed,dab5c732460bd365204acf57563b74284aa7c4b99bb2dcfe174ac61b6a5c1c04
TRD005321,FR0000000146,2024-03-21,2024-03-25,derivative,201157.23,18.8473,10673.0,18.8396,18.8499,18.84475,1686665.0,43.84,bb,1.0,healthcare,12.7,0,0,0,0,1cfaf6c1982245581cf4625d65b2139268852dfb5c16bebea29f7e96a56c3e04,c5ac54aa199509df4f8ce69733f6ddd9ba4fd7f43555c078a9395ac2b3fe86d5,85357cf60bc41da9330da3f7718873433ce1c3baacebb06df42d32c9a7b5be8c
TRD004824,FR0000000003,2024-06-24,2024-06-26,fx,41965.31,1.2783,32829.0,1.276321,1.2817,1.2790105,4300132.0,74.13,aa,0.0,energy,16.8,0,0,0,0,021e10cad59254686f5c76dea8be25e456590d42472291134758dd0481ca4368,e74fa8d6192595ed0ede0ee58ce2154e9c2089b6756928b9ba3df6e7d79ce7b2,cb6ef5eb9481f309a01dbda93603ea0a4f0fa39693b3758bc82d244de4f16dcb
TRD008386,FR0000000110,2024-04-29,2024-05-01,derivative,202706.0,17.4581,11611.0,17.4396,17.4687,17.45415,1576738.0,44.51,bbb,0.0,healthcare,76.1,0,0,0,0,6492acfd020621263802b5c143a0c94e659eba6de160601f47a1b452a4af7761,c5ac54aa199509df4f8ce69733f6ddd9ba4fd7f43555c078a9395ac2b3fe86d5,081f597699441ac76dd9d46ef37a093cc94b51a1f96a799d2ecd904b740503ab
TRD003374,FR0000000092,2024-02-06,2024-02-08,equity,8806576.471249998,681.267,32235.0,680.18,683.4987,681.83935,3459815.0,58.75,b,1.0,consumer discretionary,12.8,0,0,0,0,22a3f28bc33c4176b20f507e703e8907d0fe28e0f79d6451a249367481c32925,d5e67f037ef8f12d84bdbab5ec910ed0730c4c4fc6a6f378321ac67692bb20ed,25b1cb49320dfa8387d0ade168b8c96c5ed260712c98965f1f65455d8fdc31dd
TRD002608,FR0000000023,2024-01-19,2024-01-22,equity,5454184.46,155.6071,35051.0,155.55,155.9702,155.76010000000002,4353187.0,13.81,bb,0.0,healthcare,15.8,0,0,0,0,1cfaf6c1982245581cf4625d65b2139268852dfb5c16bebea29f7e96a56c3e04,1b3f931ffa3ca6bfa317885b2a9c3c8db785139038d101bcb1aaf65fca0826cf,85357cf60bc41da9330da3f7718873433ce1c3baacebb06df42d32c9a7b5be8c
TRD004879,FR0000000011,2024-01-08,2024-01-10,equity,8806576.471249998,511.3987,18157.0,510.87,511.5362,511.2031,4951116.0,54.43,ccc,1.0,consumer discretionary,9.1,0,0,0,0,7370db3149ac6d444ab74952273a58d8860b8739760cf60010724fe8eefbc855,477d2ed402557bc1df4b32b18fed4885c0ca09b32a79794bccba3fe17152edab,c06eb3b06c4fac21865960501902a70077d04aa5e3dc5411bf305ef48642b647
TRD001551,FR0000000100,2024-01-02,2024-01-04,bond,2976222.8,102.339,29082.0,102.1005,102.3824,102.24145,4378627.0,56.06,a,0.0,industrials,15.0,0,0,0,0,51a51206564d79c0666c1dc5b85e6046500da377b253b925ffabbd0957e1e29a,3c3aebe7b04c42726cc5e396f6cfebe47c1437d53b39f47ec43910d655a93f23,fa9baabe99b6963c3cf5df1375367ed6d91651b06f6f0de5512ee33e1ea01adc
TRD000826,FR0000000127,2024-02-07,2024-02-09,bond,1822559.2,91.9602,19819.0,91.7063,92.031,91.86865,4078098.0,55.26,bbb,0.0,financials,73.6,0,0,0,0,7b21f70363e6dff827b607dc4d1d418c1ee8dfaa3e6ed2305a41502c4752196d,b909f7b8686bcf560086dbfccc7078c3d724e4294cc1e8c01536fe1f28e81c63,9fcb3eb7a7f5f1ba94af06cbfb8f2e964c3de9929c8bca1154edc54b586cba3b
TRD003370,FR0000000002,2024-06-26,2024-06-28,derivative,419614.1,9.4674,44322.0,9.4544,9.4895,9.47195,1666796.0,45.51,ccc,0.0,financials,38.8,0,0,1,0,43c388ab67f6788aaf4553813bff1bcd78bdfe1f07d52fe6b8254b2005a14569,622dd9c20846b0697764a4c79d9f1c34c3e0ea5bedf2672a5067ec50b8bebfa1,db501fc7072dcaa73f20873960fbfaf17272cada21e5c9281fa6aa3c8e2c4dac
TRD000964,FR0000000064,2024-05-27,2024-05-29,bond,3972136.49,92.9133,42751.0,92.6822,93.0369,92.85955,2239384.0,73.6,ccc,0.0,consumer discretionary,20.1,0,0,0,0,8a44bc55d87fe0d355fb049181fe66e03b0a7db7a1ab8a961dcb6c80c35eb7df,e74fa8d6192595ed0ede0ee58ce2154e9c2089b6756928b9ba3df6e7d79ce7b2,2baea6ece29ec8124de068706c50256990833fd4a00054780746bb7734b0dfe3
TRD008121,FR0000000043,2024-04-01,2024-04-03,bond,2955400.23,114.6882,25769.0,114.5588,115.1098,114.83430000000001,2406928.0,82.64,b,0.0,industrials,12.7,0,1,0,0,51a51206564d79c0666c1dc5b85e6046500da377b253b925ffabbd0957e1e29a,8c183d99a2fcda30f0978ba1aea028e73457f2aecd275de83fde141a609849ca,fa9baabe99b6963c3cf5df1375367ed6d91651b06f6f0de5512ee33e1ea01adc
TRD006103,FR0000000143,2024-04-04,2024-04-08,equity,8806576.471249998,448.299,23314.0,446.83,448.7584,447.7942,905885.0,70.55,aa,0.0,financials,26.9,0,0,0,0,ede409259acd941a620c55254a4889ec91ae12c1f01403ebf77ac4e05e5df2e0,3d4a98b865884bec4aafdce70de970388c6523c58b46198982b596ac88246f8e,cb7340f4ca0eed03e06f7bbb914d9eab7e01ba952ac767b85cefdb7bd6d789e4
TRD002389,FR0000000058,2024-01-02,2024-01-04,equity,1122547.71,392.4992,2860.0,392.1,392.5777,392.33885,1229012.0,74.27,bbb,1.0,energy,22.5,0,1,0,0,cc8e032a881447bcc67aff3ae504cc0c788f60494a1a02e21b166c59122f2ea8,59a7cc005d6b04b3ffcab460804622f5cf036735168a1d67094487432f3cb9e7,4cbfc259a17380de417c2b19920c8cb1aeff8be18205990d77c7102a7797a35c
TRD003372,FR0000000104,2024-05-17,2024-05-20,equity,8806576.471249998,694.164,43940.0,693.66,696.547,695.1034999999999,291228.0,78.03,bbb,0.0,technology,37.3,1,1,0,0,0c24ddb56fa9b42c79505510d87a13f59c9c73e2439b08040b111846ab2bee18,d5e67f037ef8f12d84bdbab5ec910ed0730c4c4fc6a6f378321ac67692bb20ed,2f39ca77ef3a167641af1ee0dc04cf4c7bdc7518f0132417d6f3a6fecea4e1fb
TRD000233,FR0000000005,2024-06-11,2024-06-13,fx,42980.0,1.3489,31863.0,1.347341,1.3502,1.3487705,2278578.0,32.52,ccc,1.0,industrials,43.0,0,0,0,0,0a8f398550563b7cc872408f12774291b03f40b5a21ba01f953c93db0ae7c201,c354953526cc3f772ab230be4a98e863fc18e83ce500d07d0b3c5c5ac6cdae0a,e0a714f3735134821a341aad753fe3be3442242085dd452e1e3c5cb2e0c2c891
TRD001302,FR0000000101,2024-05-28,2024-05-30,bond,4180938.91,111.1213,37625.0,110.9888,111.1415,111.06514999999999,677791.0,79.76,a,0.0,healthcare,10.5,0,0,0,0,716f92154a208a98ad13ef9aa971505ed36752cfe37ee096b569f0719b08eb34,3d4a98b865884bec4aafdce70de970388c6523c58b46198982b596ac88246f8e,5afb0e29622938ed3a051c2ff0f15a70a824fba7b34e27af676867a7de920ca3
TRD005186,FR0000000085,2024-04-22,2024-04-24,fx,4308.75,1.1617,3709.0,1.161136,1.1659,1.1635179999999998,4556042.0,45.51,bbb,1.0,consumer discretionary,54.6,0,0,1,0,d000b04761a15d6e2512eac8c4534457ace758b775924464d8af7d40b7009049,b775274b63c108a5cd991edb646a80405e25670d835a057aac1f8be9e60155e2,ff885370495b553b53773a04f298c3905eda53c7a1f80c5688ff6b4d7058e261
TRD006618,FR0000000010,2024-06-03,2024-06-05,equity,8806576.471249998,785.6842,34209.0,784.33,787.9134,786.1217,46355.0,56.73,aa,0.0,healthcare,11.7,1,0,0,0,bcdac91aa441b00a580e67342c1d807c64c6e4f616a0129e730236079a6f77b4,d5e67f037ef8f12d84bdbab5ec910ed0730c4c4fc6a6f378321ac67692bb20ed,19d253ba64374ef75c1ccaa72a4d3b8276ae48e26094a63bcb22c214241c3dd1
TRD005647,FR0000000008,2024-05-27,2024-05-29,equity,8806576.471249998,259.9253,44999.0,260.2876,261.4653,260.87645,640978.0,64.21,b,0.0,consumer discretionary,15.9,0,0,0,0,22a3f28bc33c4176b20f507e703e8907d0fe28e0f79d6451a249367481c32925,130af4b21a242eadf1292740d56b24da807014031db084dee139b1e7e0ba27ac,25b1cb49320dfa8387d0ade168b8c96c5ed260712c98965f1f65455d8fdc31dd
TRD000077,FR0000000083,2024-03-04,2024-03-06,equity,5250773.32,151.8574,34577.0,151.78,151.8917,151.83585,3047003.0,14.09,bbb,1.0,technology,34.3,0,0,0,0,e5cd94eb8d1d6ee42c55bcb2c377a5d48252c3f6550b9cfe4752bee23a7863ef,59a7cc005d6b04b3ffcab460804622f5cf036735168a1d67094487432f3cb9e7,aa91384e8401dc57094c09a23c72208a5a0410f95708cf47ae847ee77fd90885
TRD008549,FR0000000126,2024-01-16,2024-01-18,fx,1683.85,1.3043,1291.0,1.302167,1.3049,1.3035335,2954324.0,49.64,aaa,0.0,industrials,41.2,0,0,0,0,ffd0c099ee74ee75da3f79fd1cd88222fd9d9371e22ea346354facc18b1fde4f,622dd9c20846b0697764a4c79d9f1c34c3e0ea5bedf2672a5067ec50b8bebfa1,7d8de490e052cfd033f4472335792161819c2877a80abfb1a895f3441dfef74c
TRD000234,FR0000000057,2024-01-08,2024-01-10,equity,8806576.471249998,718.6023,31012.0,718.18,721.0552,719.6176,849987.0,47.35,bbb,0.0,financials,57.9,0,1,0,0,b5a3ec9ed368cb087fc50398126356b369be38cacb61bd2c4dfc32e0f0651a72,cd9f75c6628f01c232c59a3d4afaa5b39da555dc0b0af01934f3f10befb45fe8,ccc094df45bbb23ca232cdf7828b39b7ab6d763ce2c1cd73db418f7ff446cc21
TRD005525,FR0000000104,2024-05-06,2024-05-08,derivative,93381.97,7.1094,13135.0,7.1008,7.1361,7.118449999999999,3895681.0,9.19,a,0.0,healthcare,11.3,0,0,0,0,716f92154a208a98ad13ef9aa971505ed36752cfe37ee096b569f0719b08eb34,622dd9c20846b0697764a4c79d9f1c34c3e0ea5bedf2672a5067ec50b8bebfa1,5afb0e29622938ed3a051c2ff0f15a70a824fba7b34e27af676867a7de920ca3
TRD000257,FR0000000132,2024-04-08,2024-04-10,bond,3001527.07,87.1043,34459.0,86.9685,87.2897,87.1291,493414.0,75.35,bb,0.0,healthcare,7.4,0,0,0,0,1cfaf6c1982245581cf4625d65b2139268852dfb5c16bebea29f7e96a56c3e04,cd9f75c6628f01c232c59a3d4afaa5b39da555dc0b0af01934f3f10befb45fe8,85357cf60bc41da9330da3f7718873433ce1c3baacebb06df42d32c9a7b5be8c
TRD006700,FR0000000130,2024-06-03,2024-06-05,bond,1676286.69,108.5467,15443.0,108.2965,108.778,108.53725,1948221.0,22.6,bbb,0.0,healthcare,71.2,0,0,0,0,6492acfd020621263802b5c143a0c94e659eba6de160601f47a1b452a4af7761,b775274b63c108a5cd991edb646a80405e25670d835a057aac1f8be9e60155e2,081f597699441ac76dd9d46ef37a093cc94b51a1f96a799d2ecd904b740503ab
TRD002882,FR0000000059,2024-01-03,2024-01-05,equity,1443690.82,526.3182,2743.0,525.57,526.7616,526.1658,75250.0,32.18,bbb,0.0,financials,71.5,1,0,0,0,7b21f70363e6dff827b607dc4d1d418c1ee8dfaa3e6ed2305a41502c4752196d,c5ac54aa199509df4f8ce69733f6ddd9ba4fd7f43555c078a9395ac2b3fe86d5,9fcb3eb7a7f5f1ba94af06cbfb8f2e964c3de9929c8bca1154edc54b586cba3b
TRD008098,FR0000000019,2024-05-14,2024-05-16,bond,3009238.52,94.0152,32008.0,93.9374,94.3816,94.15950000000001,1479810.0,63.11,ccc,0.0,consumer discretionary,18.8,0,1,0,0,8a44bc55d87fe0d355fb049181fe66e03b0a7db7a1ab8a961dcb6c80c35eb7df,b775274b63c108a5cd991edb646a80405e25670d835a057aac1f8be9e60155e2,2baea6ece29ec8124de068706c50256990833fd4a00054780746bb7734b0dfe3
TRD003587,FR0000000021,2024-04-22,2024-04-24,equity,2919572.28,145.5565,20058.0,145.52,145.8333,145.67665,2682270.0,61.17,bbb,1.0,financials,20.1,0,0,0,0,ede409259acd941a620c55254a4889ec91ae12c1f01403ebf77ac4e05e5df2e0,3d4a98b865884bec4aafdce70de970388c6523c58b46198982b596ac88246f8e,cb7340f4ca0eed03e06f7bbb914d9eab7e01ba952ac767b85cefdb7bd6d789e4
TRD005353,FR0000000027,2024-02-14,2024-02-16,fx,3121.94,1.421,2197.0,1.418125,1.4228,1.4204625000000002,4678716.0,41.37,ccc,1.0,consumer discretionary,19.3,0,0,0,0,8a44bc55d87fe0d355fb049181fe66e03b0a7db7a1ab8a961dcb6c80c35eb7df,b909f7b8686bcf560086dbfccc7078c3d724e4294cc1e8c01536fe1f28e81c63,2baea6ece29ec8124de068706c50256990833fd4a00054780746bb7734b0dfe3
TRD000155,FR0000000021,2024-04-08,2024-04-10,bond,3695383.45,104.6584,35309.0,104.606,104.822,104.714,39136.0,45.51,bbb,0.0,industrials,51.5,0,0,1,0,8618978338d2c488a636c1d2e350625f5b0984fe3f7cb681a3b5ca8361b0ce5b,d5e67f037ef8f12d84bdbab5ec910ed0730c4c4fc6a6f378321ac67692bb20ed,9ee7764fd0adacd90b6da6b00b60781749b859082f5a72838776f63af65a8abb
TRD006735,FR0000000087,2024-02-19,2024-02-21,bond,631385.3,98.9167,6383.0,98.7334,99.1118,98.9226,17646.0,45.51,bbb,0.0,real estate,44.4,0,0,1,0,8517867f3c83d5fe1e104e99bdf02fdf5b93b10c489ca152da91d151cef4a914,1b3f931ffa3ca6bfa317885b2a9c3c8db785139038d101bcb1aaf65fca0826cf,959e223b3d6eb167afb83b25edeb7fec5375022ac43c7c7f915f636281ca62ec
TRD000855,FR0000000146,2024-04-19,2024-04-22,derivative,134483.72,8.5593,15712.0,8.5462,8.5651,8.55565,2311773.0,15.55,bbb,0.0,real estate,37.5,0,0,0,0,8517867f3c83d5fe1e104e99bdf02fdf5b93b10c489ca152da91d151cef4a914,c5ac54aa199509df4f8ce69733f6ddd9ba4fd7f43555c078a9395ac2b3fe86d5,959e223b3d6eb167afb83b25edeb7fec5375022ac43c7c7f915f636281ca62ec
TRD006272,FR0000000106,2024-05-06,2024-05-08,equity,7479694.81,567.5034,13180.0,566.77,567.783,567.2764999999999,3493833.0,28.6,bb,0.0,healthcare,37.2,0,1,0,0,f2abab107ced7b9c989f14b8729b5bec8e9eacc145aeac3e8078eb56726e7f03,59a7cc005d6b04b3ffcab460804622f5cf036735168a1d67094487432f3cb9e7,15e4d24df550c016585d27bc5ef7544d8bb5517679072137cba6fbdda55e9115
TRD008261,FR0000000127,2024-02-19,2024-02-21,bond,5123444.49,108.2014,47351.0,108.1317,108.2253,108.1785,1736213.0,35.72,ccc,1.0,consumer discretionary,19.4,0,0,0,0,8a44bc55d87fe0d355fb049181fe66e03b0a7db7a1ab8a961dcb6c80c35eb7df,3d4a98b865884bec4aafdce70de970388c6523c58b46198982b596ac88246f8e,2baea6ece29ec8124de068706c50256990833fd4a00054780746bb7734b0dfe3
TRD006166,FR0000000052,2024-06-24,2024-06-26,equity,8570009.16,522.7209,16395.0,521.32,523.3823,522.35115,3229255.0,14.64,a,0.0,technology,24.7,0,0,0,0,ab2b80fa3fb2a839c6ed527e7b3245cb33c549528c3de2f6e26abd583fc1c25e,cd9f75c6628f01c232c59a3d4afaa5b39da555dc0b0af01934f3f10befb45fe8,f3176e105aad159b0dfb9e7b92ba35d744e3c2fcda42eff6305eb8f2827178c0
TRD003481,FR0000000086,2024-04-01,2024-04-03,equity,4508402.08,212.42,21224.0,211.94,212.5502,212.24509999999998,4552468.0,45.51,b,0.0,industrials,8.5,0,0,1,0,1b2664d5f9e0b29e8445bef73bb4e52adde10d7fa842e44f76f6444f41d7ea79,b775274b63c108a5cd991edb646a80405e25670d835a057aac1f8be9e60155e2,525cd394bdc03acd428fa7264cb8db3f7decde603e0f7003ee34da4cd81f6495
TRD001395,FR0000000095,2024-03-20,2024-03-22,derivative,426314.9,32.7985,12998.0,32.7842,32.8505,32.81735,1633607.0,72.64,a,0.0,consumer discretionary,51.0,0,0,0,0,d000b04761a15d6e2512eac8c4534457ace758b775924464d8af7d40b7009049,ffe3acbe7b034241650010633d7c50ad11ffeb6e9fc29e69c0513bbeab3f99f0,ff885370495b553b53773a04f298c3905eda53c7a1f80c5688ff6b4d7058e261
TRD005464,FR0000000123,2024-02-05,2024-02-07,bond,1558735.82,105.5482,14768.0,105.3784,105.6742,105.52629999999999,4246771.0,45.51,bbb,0.0,financials,55.1,0,0,1,0,95ee73b9e18eac4075ddbd7890be587e14c89646daf16326326f359ac01fd477,477d2ed402557bc1df4b32b18fed4885c0ca09b32a79794bccba3fe17152edab,d548e76e535adeebc35975a8dee43b74042ec3b314bb210135dba6961f8f7243
TRD006091,FR0000000009,2024-05-10,2024-05-13,equity,5447349.52,127.337,42779.0,127.09,127.6471,127.36855,1437579.0,12.03,bbb,0.0,technology,39.7,0,0,0,0,134cdd199f75ff3bf9ad03648271e44fa26288a1b038e02a7e7666a9ca27fbd0,cafdeb512a3ed3b6cbd8c8802cb1ad578d3a0476d5855c092e66984b04fe5da6,1a83c3675bb91125e10076bbd4be2fc1d0c84d015e10d4d306aa86aa5910dfe7
TRD002562,FR0000000020,2024-06-28,2024-07-01,derivative,1380995.75,43.2697,31916.0,43.1749,43.3534,43.26415,1661167.0,45.96,a,0.0,consumer discretionary,52.9,0,0,0,0,d000b04761a15d6e2512eac8c4534457ace758b775924464d8af7d40b7009049,3d4a98b865884bec4aafdce70de970388c6523c58b46198982b596ac88246f8e,ff885370495b553b53773a04f298c3905eda53c7a1f80c5688ff6b4d7058e261
TRD008159,FR0000000117,2024-05-16,2024-05-20,equity,8806576.471249998,307.4984,39934.0,307.27,308.4777,307.87385,2154878.0,44.71,a,0.0,utilities,24.3,0,0,0,0,599ec95300bfffd9c4bf68c1c82a6da79e51346dad60730898a7e0703f287dff,c5ac54aa199509df4f8ce69733f6ddd9ba4fd7f43555c078a9395ac2b3fe86d5,133d1e57b4b26c59cbd747bc28aa4904469ef2c95be7902a17675d9c592c93a1
TRD007453,FR0000000082,2024-03-13,2024-03-15,bond,2234649.68,105.6522,21151.0,105.4926,106.0143,105.75345,1481879.0,81.78,bbb,0.0,utilities,72.0,0,0,0,0,118ad1c7ae68a7ba546ee6b85ee9fb53f8c9885bdf21f2dc7c0ab009795eebe0,00ae97ddbb04d11f64e49cbc1c22cc172e1c70152cb0ff0433fa8e38494da2ec,dab5c732460bd365204acf57563b74284aa7c4b99bb2dcfe174ac61b6a5c1c04
TRD001773,FR0000000046,2024-05-30,2024-06-03,bond,4420971.04,111.89895,39475.0,111.7762,112.0217,111.89895,4608312.0,57.58,bbb,0.0,healthcare,67.9,0,0,0,0,6492acfd020621263802b5c143a0c94e659eba6de160601f47a1b452a4af7761,cd9f75c6628f01c232c59a3d4afaa5b39da555dc0b0af01934f3f10befb45fe8,081f597699441ac76dd9d46ef37a093cc94b51a1f96a799d2ecd904b740503ab
TRD000387,FR0000000063,2024-05-15,2024-05-17,equity,8491926.54,224.3633,37849.0,224.01,224.5555,224.28275,2700548.0,45.51,bb,0.0,healthcare,44.0,0,0,1,0,a0000d3b2f1b6ed80d2c86683b439f9b5dbfba7cc3d05b16ef606bb359994d70,8c183d99a2fcda30f0978ba1aea028e73457f2aecd275de83fde141a609849ca,d7ae02986b78e18cadb64a0dea696773bd89d26b69db85d1b8903fcd41494d04
TRD005008,FR0000000149,2024-06-18,2024-06-20,bond,4170129.25,91.4041,45623.0,91.2527,91.6841,91.4684,339888.0,84.41,bbb,0.0,financials,56.9,0,1,0,0,b5a3ec9ed368cb087fc50398126356b369be38cacb61bd2c4dfc32e0f0651a72,3d4a98b865884bec4aafdce70de970388c6523c58b46198982b596ac88246f8e,ccc094df45bbb23ca232cdf7828b39b7ab6d763ce2c1cd73db418f7ff446cc21
TRD002718,FR0000000047,2024-03-04,2024-03-06,derivative,458094.79,46.8927,9769.0,46.7373,46.9653,46.851299999999995,3319608.0,75.51,bbb,0.0,real estate,75.2,0,1,0,0,f6e92c34c3d4129ae37d00cc9bfdb53c1dd0dbd39f7b767f73672f3b0970f12b,c354953526cc3f772ab230be4a98e863fc18e83ce500d07d0b3c5c5ac6cdae0a,63353ec2c6ea1ff6a1084cbb53e7b11a1aee798ee0b094091208eb762e91b6b6
TRD001012,FR0000000027,2024-01-16,2024-01-18,derivative,1780277.83,42.3271,42060.0,42.1951,42.3553,42.2752,707037.0,45.51,b,0.0,industrials,11.3,0,0,1,0,1b2664d5f9e0b29e8445bef73bb4e52adde10d7fa842e44f76f6444f41d7ea79,d5e67f037ef8f12d84bdbab5ec910ed0730c4c4fc6a6f378321ac67692bb20ed,525cd394bdc03acd428fa7264cb8db3f7decde603e0f7003ee34da4cd81f6495
TRD005471,FR0000000034,2024-04-01,2024-04-03,derivative,1723647.4,41.8849,41152.0,41.8289,41.8931,41.861,1172575.0,19.6,d,1.0,utilities,43.3,0,0,0,0,07495d28dc0a69d4e9c549093505b040db2f988f609067746e6d102ee475bc7d,3c3aebe7b04c42726cc5e396f6cfebe47c1437d53b39f47ec43910d655a93f23,87e76ce865fb5792bb6ee1df1cd30a64c7f42e98131d5ed2c0890f49b82bd3cd
TRD004009,FR0000000107,2024-06-03,2024-06-05,derivative,1611972.33,38.6796,41675.0,38.6331,38.769,38.701049999999995,4600069.0,16.9,b,0.0,industrials,13.6,0,0,0,0,3637c377ee4d4e5c78b8118d64ee18df1308189f93331712e53c767e16534e91,d5e67f037ef8f12d84bdbab5ec910ed0730c4c4fc6a6f378321ac67692bb20ed,866157fac1611bb1e6f7ab190ce06e607a11c95c2b6381835c1a53a348d4983f
TRD001406,FR0000000041,2024-01-09,2024-01-11,bond,382417.45,114.6679,3335.0,114.5022,114.8259,114.66405,1232267.0,61.94,bbb,0.0,energy,12.7,0,1,0,0,021e10cad59254686f5c76dea8be25e456590d42472291134758dd0481ca4368,fdab3e618f643e6a50c9167b007c9cabd662457dc0f559010582512141b7cbae,cb6ef5eb9481f309a01dbda93603ea0a4f0fa39693b3758bc82d244de4f16dcb
TRD007399,FR0000000039,2024-06-06,2024-06-10,equity,8806576.471249998,674.63,36020.0,674.24,677.3154,675.7777,1863961.0,45.51,bbb,0.0,energy,19.8,0,0,1,0,8474af83fd6b699cd7dece99cb50aca9fa3f596eba365a6e9f9889e7da9b5a85,c5ac54aa199509df4f8ce69733f6ddd9ba4fd7f43555c078a9395ac2b3fe86d5,e6ae329f2f385da4a9d4a9a710f337b33243e4fe190c3fbc49352c3f1f770415
TRD001469,FR0000000113,2024-06-17,2024-06-19,fx,13386.29,1.0746,12457.0,1.074061,1.0755,1.0747805,2545883.0,45.51,a,0.0,industrials,15.9,0,0,1,0,51a51206564d79c0666c1dc5b85e6046500da377b253b925ffabbd0957e1e29a,28b2e1f508b2f45a6569a77e3262de05ec1f1575903b55b91f526d375d830560,fa9baabe99b6963c3cf5df1375367ed6d91651b06f6f0de5512ee33e1ea01adc
TRD000780,FR0000000112,2024-05-13,2024-05-15,bond,3657430.61,88.1691,41482.0,87.9873,88.3485,88.1679,4648107.0,45.51,ccc,0.0,financials,37.6,0,0,1,0,43c388ab67f6788aaf4553813bff1bcd78bdfe1f07d52fe6b8254b2005a14569,c354953526cc3f772ab230be4a98e863fc18e83ce500d07d0b3c5c5ac6cdae0a,db501fc7072dcaa73f20873960fbfaf17272cada21e5c9281fa6aa3c8e2c4dac
TRD001489,FR0000000048,2024-01-08,2024-01-10,fx,54606.1,1.3507,40428.0,1.348865,1.3516,1.3502325,1798523.0,33.18,bbb,0.0,utilities,75.3,0,0,0,0,118ad1c7ae68a7ba546ee6b85ee9fb53f8c9885bdf21f2dc7c0ab009795eebe0,cd9f75c6628f01c232c59a3d4afaa5b39da555dc0b0af01934f3f10befb45fe8,dab5c732460bd365204acf57563b74284aa7c4b99bb2dcfe174ac61b6a5c1c04
TRD006286,FR0000000017,2024-03-21,2024-03-25,derivative,1168452.22,36.6263,31902.0,36.5435,36.6831,36.6133,2850628.0,50.71,b,0.0,industrials,17.2,0,1,0,0,51a51206564d79c0666c1dc5b85e6046500da377b253b925ffabbd0957e1e29a,28b2e1f508b2f45a6569a77e3262de05ec1f1575903b55b91f526d375d830560,fa9baabe99b6963c3cf5df1375367ed6d91651b06f6f0de5512ee33e1ea01adc
TRD006743,FR0000000144,2024-05-14,2024-05-16,bond,2562385.91,101.5651,25229.0,101.4015,101.6886,101.54505,2744794.0,41.34,bbb,0.0,financials,58.1,0,1,0,0,b5a3ec9ed368cb087fc50398126356b369be38cacb61bd2c4dfc32e0f0651a72,d5e67f037ef8f12d84bdbab5ec910ed0730c4c4fc6a6f378321ac67692bb20ed,ccc094df45bbb23ca232cdf7828b39b7ab6d763ce2c1cd73db418f7ff446cc21
TRD001154,FR0000000094,2024-01-11,2024-01-15,equity,3770071.48,612.6213,6154.0,612.16,612.7139,612.43695,4416148.0,54.24,bbb,0.0,industrials,55.7,0,0,0,0,8618978338d2c488a636c1d2e350625f5b0984fe3f7cb681a3b5ca8361b0ce5b,1b3f931ffa3ca6bfa317885b2a9c3c8db785139038d101bcb1aaf65fca0826cf,9ee7764fd0adacd90b6da6b00b60781749b859082f5a72838776f63af65a8abb
TRD005073,FR0000000114,2024-04-10,2024-04-12,bond,3877285.87,109.7635,35324.0,109.68,110.0143,109.84715,278820.0,58.85,bbb,0.0,technology,39.2,0,0,0,0,0c24ddb56fa9b42c79505510d87a13f59c9c73e2439b08040b111846ab2bee18,1e6d2809a3132870665626764cae18d9a867ae5cdcb805addc88c15a758dce71,2f39ca77ef3a167641af1ee0dc04cf4c7bdc7518f0132417d6f3a6fecea4e1fb
